candidate,candidate_category,family,heldout_l1_loss,heldout_nll,heldout_predictive_quality,mc_fallback_used,pair_id,raw_count,test_records,train_records,truncated,variant,world_seed
checkerboard,ADVERSARIAL,A,1.0,inf,0.0,0,0,5337,0,0,0,reversible,0
trap_mixing_adversarial,ADVERSARIAL,A,1.0,inf,0.0,0,0,5337,0,0,0,reversible,0
viability_signature,THEORY_INFORMED,A,1.0,inf,0.0,0,0,5337,0,0,0,reversible,0
behavioral_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,0,5337,0,0,0,reversible,0
behavioral_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,0,5337,0,0,0,reversible,0
behavioral_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,0,5337,0,0,0,reversible,0
behavioral_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,0,5337,0,0,0,reversible,0
predictive_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,0,5337,0,0,0,reversible,0
predictive_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,0,5337,0,0,0,reversible,0
predictive_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,0,5337,0,0,0,reversible,0
predictive_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,0,5337,0,0,0,reversible,0
identity,DIAGNOSTIC_ONLY,A,1.0,inf,0.0,0,2,5337,0,0,0,reversible,2
all_one,DIAGNOSTIC_ONLY,A,1.0,inf,0.0,0,2,5337,0,0,0,reversible,2
random_k,ADVERSARIAL,A,1.0,inf,0.0,0,2,5337,0,0,0,reversible,2
hash_k34_s1206,ADVERSARIAL,A,1.0,inf,0.0,0,2,5337,0,0,0,reversible,2
best_of_10_hashes_per_world,ADAPTIVE_HASH,A,1.0,inf,0.0,0,2,5337,0,0,0,reversible,2
checkerboard,ADVERSARIAL,A,1.0,inf,0.0,0,2,5337,0,0,0,reversible,2
trap_mixing_adversarial,ADVERSARIAL,A,1.0,inf,0.0,0,2,5337,0,0,0,reversible,2
viability_signature,THEORY_INFORMED,A,1.0,inf,0.0,0,2,5337,0,0,0,reversible,2
behavioral_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,2,5337,0,0,0,reversible,2
behavioral_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,2,5337,0,0,0,reversible,2
behavioral_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,2,5337,0,0,0,reversible,2
behavioral_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,2,5337,0,0,0,reversible,2
predictive_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,2,5337,0,0,0,reversible,2
predictive_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,2,5337,0,0,0,reversible,2
predictive_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,2,5337,0,0,0,reversible,2
predictive_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,2,5337,0,0,0,reversible,2
identity,DIAGNOSTIC_ONLY,A,1.0,inf,0.0,0,4,5337,0,0,0,reversible,4
all_one,DIAGNOSTIC_ONLY,A,1.0,inf,0.0,0,4,5337,0,0,0,reversible,4
random_k,ADVERSARIAL,A,1.0,inf,0.0,0,4,5337,0,0,0,reversible,4
hash_k34_s1206,ADVERSARIAL,A,1.0,inf,0.0,0,4,5337,0,0,0,reversible,4
best_of_10_hashes_per_world,ADAPTIVE_HASH,A,1.0,inf,0.0,0,4,5337,0,0,0,reversible,4
checkerboard,ADVERSARIAL,A,1.0,inf,0.0,0,4,5337,0,0,0,reversible,4
trap_mixing_adversarial,ADVERSARIAL,A,1.0,inf,0.0,0,4,5337,0,0,0,reversible,4
viability_signature,THEORY_INFORMED,A,1.0,inf,0.0,0,4,5337,0,0,0,reversible,4
behavioral_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,4,5337,0,0,0,reversible,4
behavioral_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,4,5337,0,0,0,reversible,4
behavioral_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,4,5337,0,0,0,reversible,4
behavioral_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,4,5337,0,0,0,reversible,4
predictive_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,4,5337,0,0,0,reversible,4
predictive_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,4,5337,0,0,0,reversible,4
predictive_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,4,5337,0,0,0,reversible,4
predictive_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,4,5337,0,0,0,reversible,4
identity,DIAGNOSTIC_ONLY,A,0.7562724014336908,9.070463734965044,0.09930029304687936,0,11,637,63,93,0,reversible,11
all_one,DIAGNOSTIC_ONLY,A,0.0,0.0,1.0,0,11,637,63,93,0,reversible,11
random_k,ADVERSARIAL,A,0.5207373271889397,6.1719347524283075,0.13943238951824197,0,11,637,63,93,0,reversible,11
hash_k34_s1206,ADVERSARIAL,A,0.7752176139272905,8.184839166148233,0.10887506922120242,0,11,637,63,93,0,reversible,11
best_of_10_hashes_per_world,ADAPTIVE_HASH,A,0.17767537122375834,2.3910786345648956,0.2948914218051769,0,11,637,63,93,0,reversible,11
checkerboard,ADVERSARIAL,A,0.20481310803891448,2.6756246153643937,0.27206260286208855,0,11,637,63,93,0,reversible,11
trap_mixing_adversarial,ADVERSARIAL,A,0.40143369175627247,4.156127411329381,0.19394400491398534,0,11,637,63,93,0,reversible,11
viability_signature,THEORY_INFORMED,A,0.3394777265745008,4.183637637835934,0.1929147193277731,0,11,637,63,93,0,reversible,11
behavioral_quotient_k5,THEORY_INFORMED,A,0.24782386072708654,3.2739034865687637,0.23397814273125628,0,11,637,63,93,0,reversible,11
behavioral_quotient_k8,THEORY_INFORMED,A,0.34152585765488974,3.827984407360048,0.20712577250157316,0,11,637,63,93,0,reversible,11
behavioral_quotient_k13,THEORY_INFORMED,A,0.4285714285714286,4.518902580151286,0.1811954433833452,0,11,637,63,93,0,reversible,11
behavioral_quotient_k21,THEORY_INFORMED,A,0.4598054275473629,5.396469214254645,0.15633624840583651,0,11,637,63,93,0,reversible,11
predictive_quotient_k5,THEORY_INFORMED,A,0.3671274961597541,3.9328952051542774,0.2027207062811959,0,11,637,63,93,0,reversible,11
predictive_quotient_k8,THEORY_INFORMED,A,0.33538146441372235,4.54729138406258,0.18026815805512025,0,11,637,63,93,0,reversible,11
predictive_quotient_k13,THEORY_INFORMED,A,0.41423451100870445,5.023634090865754,0.16601273996978022,0,11,637,63,93,0,reversible,11
predictive_quotient_k21,THEORY_INFORMED,A,0.3906810035842292,4.523436426255554,0.1810467112912748,0,11,637,63,93,0,reversible,11
identity,DIAGNOSTIC_ONLY,A,1.0,inf,0.0,0,9,5249,0,0,0,reversible,9
all_one,DIAGNOSTIC_ONLY,A,1.0,inf,0.0,0,9,5249,0,0,0,reversible,9
random_k,ADVERSARIAL,A,1.0,inf,0.0,0,9,5249,0,0,0,reversible,9
hash_k34_s1206,ADVERSARIAL,A,1.0,inf,0.0,0,9,5249,0,0,0,reversible,9
best_of_10_hashes_per_world,ADAPTIVE_HASH,A,1.0,inf,0.0,0,9,5249,0,0,0,reversible,9
checkerboard,ADVERSARIAL,A,1.0,inf,0.0,0,9,5249,0,0,0,reversible,9
trap_mixing_adversarial,ADVERSARIAL,A,1.0,inf,0.0,0,9,5249,0,0,0,reversible,9
viability_signature,THEORY_INFORMED,A,1.0,inf,0.0,0,9,5249,0,0,0,reversible,9
behavioral_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,9,5249,0,0,0,reversible,9
behavioral_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,9,5249,0,0,0,reversible,9
behavioral_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,9,5249,0,0,0,reversible,9
behavioral_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,9,5249,0,0,0,reversible,9
predictive_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,9,5249,0,0,0,reversible,9
predictive_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,9,5249,0,0,0,reversible,9
predictive_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,9,5249,0,0,0,reversible,9
predictive_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,9,5249,0,0,0,reversible,9
identity,DIAGNOSTIC_ONLY,A,0.2628339361634621,2.3155465327482436,0.3016093998750498,0,11,625,103,153,0,irreversible,11
all_one,DIAGNOSTIC_ONLY,A,0.0,0.0,1.0,0,11,625,103,153,0,irreversible,11
random_k,ADVERSARIAL,A,0.13395520020305854,2.014779921135959,0.3316991708048803,0,11,625,103,153,0,irreversible,11
hash_k34_s1206,ADVERSARIAL,A,0.19937813313027475,2.388319753578167,0.2951315320651099,0,11,625,103,153,0,irreversible,11
best_of_10_hashes_per_world,ADAPTIVE_HASH,A,0.0,0.0,1.0,0,11,625,103,153,0,irreversible,11
checkerboard,ADVERSARIAL,A,0.0,0.0,1.0,0,11,625,103,153,0,irreversible,11
trap_mixing_adversarial,ADVERSARIAL,A,0.0,0.0,1.0,0,11,625,103,153,0,irreversible,11
viability_signature,THEORY_INFORMED,A,0.1573069357192715,1.5035588105070625,0.3994313997351088,0,11,625,103,153,0,irreversible,11
behavioral_quotient_k5,THEORY_INFORMED,A,0.17577257440192903,1.6286544164457333,0.3804227721010676,0,11,625,103,153,0,irreversible,11
behavioral_quotient_k8,THEORY_INFORMED,A,0.0,0.0,1.0,0,11,625,103,153,0,irreversible,11
behavioral_quotient_k13,THEORY_INFORMED,A,0.0,0.0,1.0,0,11,625,103,153,0,irreversible,11
behavioral_quotient_k21,THEORY_INFORMED,A,0.0,0.0,1.0,0,11,625,103,153,0,irreversible,11
predictive_quotient_k5,THEORY_INFORMED,A,0.07233961545783363,1.1008750387546178,0.4759921373490126,0,11,625,103,153,0,irreversible,11
predictive_quotient_k8,THEORY_INFORMED,A,0.0,0.0,1.0,0,11,625,103,153,0,irreversible,11
predictive_quotient_k13,THEORY_INFORMED,A,0.0,0.0,1.0,0,11,625,103,153,0,irreversible,11
predictive_quotient_k21,THEORY_INFORMED,A,0.0,0.0,1.0,0,11,625,103,153,0,irreversible,11
identity,DIAGNOSTIC_ONLY,A,1.0,inf,0.0,0,9,5337,0,0,0,irreversible,9
all_one,DIAGNOSTIC_ONLY,A,1.0,inf,0.0,0,9,5337,0,0,0,irreversible,9
random_k,ADVERSARIAL,A,1.0,inf,0.0,0,9,5337,0,0,0,irreversible,9
hash_k34_s1206,ADVERSARIAL,A,1.0,inf,0.0,0,9,5337,0,0,0,irreversible,9
best_of_10_hashes_per_world,ADAPTIVE_HASH,A,1.0,inf,0.0,0,9,5337,0,0,0,irreversible,9
checkerboard,ADVERSARIAL,A,1.0,inf,0.0,0,9,5337,0,0,0,irreversible,9
trap_mixing_adversarial,ADVERSARIAL,A,1.0,inf,0.0,0,9,5337,0,0,0,irreversible,9
viability_signature,THEORY_INFORMED,A,1.0,inf,0.0,0,9,5337,0,0,0,irreversible,9
behavioral_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,9,5337,0,0,0,irreversible,9
behavioral_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,9,5337,0,0,0,irreversible,9
behavioral_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,9,5337,0,0,0,irreversible,9
behavioral_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,9,5337,0,0,0,irreversible,9
predictive_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,9,5337,0,0,0,irreversible,9
predictive_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,9,5337,0,0,0,irreversible,9
predictive_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,9,5337,0,0,0,irreversible,9
predictive_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,9,5337,0,0,0,irreversible,9
identity,DIAGNOSTIC_ONLY,A,1.0,inf,0.0,0,13,5249,0,0,0,reversible,13
all_one,DIAGNOSTIC_ONLY,A,1.0,inf,0.0,0,13,5249,0,0,0,reversible,13
random_k,ADVERSARIAL,A,1.0,inf,0.0,0,13,5249,0,0,0,reversible,13
hash_k34_s1206,ADVERSARIAL,A,1.0,inf,0.0,0,13,5249,0,0,0,reversible,13
best_of_10_hashes_per_world,ADAPTIVE_HASH,A,1.0,inf,0.0,0,13,5249,0,0,0,reversible,13
checkerboard,ADVERSARIAL,A,1.0,inf,0.0,0,13,5249,0,0,0,reversible,13
trap_mixing_adversarial,ADVERSARIAL,A,1.0,inf,0.0,0,13,5249,0,0,0,reversible,13
viability_signature,THEORY_INFORMED,A,1.0,inf,0.0,0,13,5249,0,0,0,reversible,13
behavioral_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,13,5249,0,0,0,reversible,13
behavioral_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,13,5249,0,0,0,reversible,13
behavioral_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,13,5249,0,0,0,reversible,13
behavioral_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,13,5249,0,0,0,reversible,13
predictive_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,13,5249,0,0,0,reversible,13
predictive_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,13,5249,0,0,0,reversible,13
predictive_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,13,5249,0,0,0,reversible,13
predictive_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,13,5249,0,0,0,reversible,13
identity,DIAGNOSTIC_ONLY,A,1.0,inf,0.0,0,13,5337,0,0,0,irreversible,13
all_one,DIAGNOSTIC_ONLY,A,1.0,inf,0.0,0,13,5337,0,0,0,irreversible,13
random_k,ADVERSARIAL,A,1.0,inf,0.0,0,13,5337,0,0,0,irreversible,13
hash_k34_s1206,ADVERSARIAL,A,1.0,inf,0.0,0,13,5337,0,0,0,irreversible,13
best_of_10_hashes_per_world,ADAPTIVE_HASH,A,1.0,inf,0.0,0,13,5337,0,0,0,irreversible,13
checkerboard,ADVERSARIAL,A,1.0,inf,0.0,0,13,5337,0,0,0,irreversible,13
trap_mixing_adversarial,ADVERSARIAL,A,1.0,inf,0.0,0,13,5337,0,0,0,irreversible,13
viability_signature,THEORY_INFORMED,A,1.0,inf,0.0,0,13,5337,0,0,0,irreversible,13
behavioral_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,13,5337,0,0,0,irreversible,13
behavioral_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,13,5337,0,0,0,irreversible,13
behavioral_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,13,5337,0,0,0,irreversible,13
behavioral_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,13,5337,0,0,0,irreversible,13
predictive_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,13,5337,0,0,0,irreversible,13
predictive_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,13,5337,0,0,0,irreversible,13
predictive_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,13,5337,0,0,0,irreversible,13
predictive_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,13,5337,0,0,0,irreversible,13
identity,DIAGNOSTIC_ONLY,A,1.0,inf,0.0,0,15,5249,0,0,0,reversible,15
all_one,DIAGNOSTIC_ONLY,A,1.0,inf,0.0,0,15,5249,0,0,0,reversible,15
random_k,ADVERSARIAL,A,1.0,inf,0.0,0,15,5249,0,0,0,reversible,15
hash_k34_s1206,ADVERSARIAL,A,1.0,inf,0.0,0,15,5249,0,0,0,reversible,15
best_of_10_hashes_per_world,ADAPTIVE_HASH,A,1.0,inf,0.0,0,15,5249,0,0,0,reversible,15
checkerboard,ADVERSARIAL,A,1.0,inf,0.0,0,15,5249,0,0,0,reversible,15
trap_mixing_adversarial,ADVERSARIAL,A,1.0,inf,0.0,0,15,5249,0,0,0,reversible,15
viability_signature,THEORY_INFORMED,A,1.0,inf,0.0,0,15,5249,0,0,0,reversible,15
behavioral_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,15,5249,0,0,0,reversible,15
behavioral_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,15,5249,0,0,0,reversible,15
behavioral_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,15,5249,0,0,0,reversible,15
behavioral_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,15,5249,0,0,0,reversible,15
predictive_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,15,5249,0,0,0,reversible,15
predictive_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,15,5249,0,0,0,reversible,15
predictive_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,15,5249,0,0,0,reversible,15
predictive_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,15,5249,0,0,0,reversible,15
identity,DIAGNOSTIC_ONLY,A,1.0,inf,0.0,0,15,5337,0,0,0,irreversible,15
all_one,DIAGNOSTIC_ONLY,A,1.0,inf,0.0,0,15,5337,0,0,0,irreversible,15
random_k,ADVERSARIAL,A,1.0,inf,0.0,0,15,5337,0,0,0,irreversible,15
hash_k34_s1206,ADVERSARIAL,A,1.0,inf,0.0,0,15,5337,0,0,0,irreversible,15
best_of_10_hashes_per_world,ADAPTIVE_HASH,A,1.0,inf,0.0,0,15,5337,0,0,0,irreversible,15
checkerboard,ADVERSARIAL,A,1.0,inf,0.0,0,15,5337,0,0,0,irreversible,15
trap_mixing_adversarial,ADVERSARIAL,A,1.0,inf,0.0,0,15,5337,0,0,0,irreversible,15
viability_signature,THEORY_INFORMED,A,1.0,inf,0.0,0,15,5337,0,0,0,irreversible,15
behavioral_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,15,5337,0,0,0,irreversible,15
behavioral_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,15,5337,0,0,0,irreversible,15
behavioral_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,15,5337,0,0,0,irreversible,15
behavioral_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,15,5337,0,0,0,irreversible,15
predictive_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,15,5337,0,0,0,irreversible,15
predictive_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,15,5337,0,0,0,irreversible,15
predictive_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,15,5337,0,0,0,irreversible,15
predictive_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,15,5337,0,0,0,irreversible,15
identity,DIAGNOSTIC_ONLY,A,0.0,0.0,1.0,0,10,4609,1,1,0,irreversible,10
all_one,DIAGNOSTIC_ONLY,A,0.0,0.0,1.0,0,10,4609,1,1,0,irreversible,10
random_k,ADVERSARIAL,A,0.0,0.0,1.0,0,10,4609,1,1,0,irreversible,10
hash_k34_s1206,ADVERSARIAL,A,0.0,0.0,1.0,0,10,4609,1,1,0,irreversible,10
best_of_10_hashes_per_world,ADAPTIVE_HASH,A,0.0,0.0,1.0,0,10,4609,1,1,0,irreversible,10
checkerboard,ADVERSARIAL,A,0.0,0.0,1.0,0,10,4609,1,1,0,irreversible,10
trap_mixing_adversarial,ADVERSARIAL,A,0.0,0.0,1.0,0,10,4609,1,1,0,irreversible,10
viability_signature,THEORY_INFORMED,A,0.0,0.0,1.0,0,10,4609,1,1,0,irreversible,10
behavioral_quotient_k5,THEORY_INFORMED,A,0.0,0.0,1.0,0,10,4609,1,1,0,irreversible,10
behavioral_quotient_k8,THEORY_INFORMED,A,0.0,0.0,1.0,0,10,4609,1,1,0,irreversible,10
behavioral_quotient_k13,THEORY_INFORMED,A,0.0,0.0,1.0,0,10,4609,1,1,0,irreversible,10
behavioral_quotient_k21,THEORY_INFORMED,A,0.0,0.0,1.0,0,10,4609,1,1,0,irreversible,10
predictive_quotient_k5,THEORY_INFORMED,A,0.0,0.0,1.0,0,10,4609,1,1,0,irreversible,10
predictive_quotient_k8,THEORY_INFORMED,A,0.0,0.0,1.0,0,10,4609,1,1,0,irreversible,10
predictive_quotient_k13,THEORY_INFORMED,A,0.0,0.0,1.0,0,10,4609,1,1,0,irreversible,10
predictive_quotient_k21,THEORY_INFORMED,A,0.0,0.0,1.0,0,10,4609,1,1,0,irreversible,10
identity,DIAGNOSTIC_ONLY,A,0.8317667585973967,10.41441587528697,0.08760851286004673,0,14,749,109,163,0,reversible,14
all_one,DIAGNOSTIC_ONLY,A,0.0,0.0,1.0,0,14,749,109,163,0,reversible,14
random_k,ADVERSARIAL,A,0.607699667923678,7.042475417669458,0.12433982674077967,0,14,749,109,163,0,reversible,14
hash_k34_s1206,ADVERSARIAL,A,0.8468509033601592,10.366508994238627,0.08797775997070628,0,14,749,109,163,0,reversible,14
best_of_10_hashes_per_world,ADAPTIVE_HASH,A,0.08335678505093715,1.8098363723786406,0.35589260991502486,0,14,749,109,163,0,reversible,14
checkerboard,ADVERSARIAL,A,0.178983508752181,2.8489075254372898,0.25981398445949566,0,14,749,109,163,0,reversible,14
trap_mixing_adversarial,ADVERSARIAL,A,0.42719648787077147,4.796525679272992,0.17251713445793299,0,14,749,109,163,0,reversible,14
viability_signature,THEORY_INFORMED,A,0.27123318511847805,3.811524103742622,0.20783435319842927,0,14,749,109,163,0,reversible,14
behavioral_quotient_k5,THEORY_INFORMED,A,0.06512072944222436,1.7721645831928494,0.3607289430298712,0,14,749,109,163,0,reversible,14
behavioral_quotient_k8,THEORY_INFORMED,A,0.21900151967130074,3.295895217747006,0.23278035178065928,0,14,749,109,163,0,reversible,14
behavioral_quotient_k13,THEORY_INFORMED,A,0.5250182923397305,6.192754444534361,0.13902879734200868,0,14,749,109,163,0,reversible,14
behavioral_quotient_k21,THEORY_INFORMED,A,0.5496707378848419,6.846607855027736,0.12744360601113094,0,14,749,109,163,0,reversible,14
predictive_quotient_k5,THEORY_INFORMED,A,0.10885349242978555,1.7971995950735553,0.3575004092525989,0,14,749,109,163,0,reversible,14
predictive_quotient_k8,THEORY_INFORMED,A,0.1850621939550853,3.1870955499093796,0.23882903747482973,0,14,749,109,163,0,reversible,14
predictive_quotient_k13,THEORY_INFORMED,A,0.534305172510834,6.824720499249384,0.12780009204110598,0,14,749,109,163,0,reversible,14
predictive_quotient_k21,THEORY_INFORMED,A,0.5771373895424092,6.817520645779997,0.12791779456825783,0,14,749,109,163,0,reversible,14
identity,DIAGNOSTIC_ONLY,A,0.15756075893140425,2.5055171688853006,0.28526461341451204,0,14,697,103,153,0,irreversible,14
all_one,DIAGNOSTIC_ONLY,A,0.0,0.0,1.0,0,14,697,103,153,0,irreversible,14
random_k,ADVERSARIAL,A,0.1227869788692176,2.144787159744318,0.3179865438274377,0,14,697,103,153,0,irreversible,14
hash_k34_s1206,ADVERSARIAL,A,0.12538866679357827,2.1131948249533363,0.3212134338605002,0,14,697,103,153,0,irreversible,14
best_of_10_hashes_per_world,ADAPTIVE_HASH,A,0.0,0.0,1.0,0,14,697,103,153,0,irreversible,14
checkerboard,ADVERSARIAL,A,0.0,0.0,1.0,0,14,697,103,153,0,irreversible,14
trap_mixing_adversarial,ADVERSARIAL,A,0.0,0.0,1.0,0,14,697,103,153,0,irreversible,14
viability_signature,THEORY_INFORMED,A,0.10743067453518626,1.5532540455150021,0.3916570706140977,0,14,697,103,153,0,irreversible,14
behavioral_quotient_k5,THEORY_INFORMED,A,0.058315882987499235,1.0788459445916398,0.48103612612642926,0,14,697,103,153,0,irreversible,14
behavioral_quotient_k8,THEORY_INFORMED,A,0.08192144171584491,1.1069583175643807,0.47461783731725093,0,14,697,103,153,0,irreversible,14
behavioral_quotient_k13,THEORY_INFORMED,A,0.025128498001142197,1.0738149325900868,0.4822031051493357,0,14,697,103,153,0,irreversible,14
behavioral_quotient_k21,THEORY_INFORMED,A,0.0,0.0,1.0,0,14,697,103,153,0,irreversible,14
predictive_quotient_k5,THEORY_INFORMED,A,0.12037565835395649,1.1014873226822126,0.47585345350723307,0,14,697,103,153,0,irreversible,14
predictive_quotient_k8,THEORY_INFORMED,A,0.0,0.0,1.0,0,14,697,103,153,0,irreversible,14
predictive_quotient_k13,THEORY_INFORMED,A,0.0,0.0,1.0,0,14,697,103,153,0,irreversible,14
predictive_quotient_k21,THEORY_INFORMED,A,0.0,0.0,1.0,0,14,697,103,153,0,irreversible,14
identity,DIAGNOSTIC_ONLY,A,1.0,inf,0.0,0,10,5337,0,0,0,reversible,10
all_one,DIAGNOSTIC_ONLY,A,1.0,inf,0.0,0,10,5337,0,0,0,reversible,10
random_k,ADVERSARIAL,A,1.0,inf,0.0,0,10,5337,0,0,0,reversible,10
hash_k34_s1206,ADVERSARIAL,A,1.0,inf,0.0,0,10,5337,0,0,0,reversible,10
best_of_10_hashes_per_world,ADAPTIVE_HASH,A,1.0,inf,0.0,0,10,5337,0,0,0,reversible,10
checkerboard,ADVERSARIAL,A,1.0,inf,0.0,0,10,5337,0,0,0,reversible,10
trap_mixing_adversarial,ADVERSARIAL,A,1.0,inf,0.0,0,10,5337,0,0,0,reversible,10
viability_signature,THEORY_INFORMED,A,1.0,inf,0.0,0,10,5337,0,0,0,reversible,10
behavioral_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,10,5337,0,0,0,reversible,10
behavioral_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,10,5337,0,0,0,reversible,10
behavioral_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,10,5337,0,0,0,reversible,10
behavioral_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,10,5337,0,0,0,reversible,10
predictive_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,10,5337,0,0,0,reversible,10
predictive_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,10,5337,0,0,0,reversible,10
predictive_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,10,5337,0,0,0,reversible,10
predictive_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,10,5337,0,0,0,reversible,10
identity,DIAGNOSTIC_ONLY,A,1.0,inf,0.0,0,17,5249,0,0,0,reversible,17
all_one,DIAGNOSTIC_ONLY,A,1.0,inf,0.0,0,17,5249,0,0,0,reversible,17
random_k,ADVERSARIAL,A,1.0,inf,0.0,0,17,5249,0,0,0,reversible,17
hash_k34_s1206,ADVERSARIAL,A,1.0,inf,0.0,0,17,5249,0,0,0,reversible,17
best_of_10_hashes_per_world,ADAPTIVE_HASH,A,1.0,inf,0.0,0,17,5249,0,0,0,reversible,17
checkerboard,ADVERSARIAL,A,1.0,inf,0.0,0,17,5249,0,0,0,reversible,17
trap_mixing_adversarial,ADVERSARIAL,A,1.0,inf,0.0,0,17,5249,0,0,0,reversible,17
viability_signature,THEORY_INFORMED,A,1.0,inf,0.0,0,17,5249,0,0,0,reversible,17
behavioral_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,17,5249,0,0,0,reversible,17
behavioral_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,17,5249,0,0,0,reversible,17
behavioral_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,17,5249,0,0,0,reversible,17
behavioral_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,17,5249,0,0,0,reversible,17
predictive_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,17,5249,0,0,0,reversible,17
